material,pawn_structure,mobility,king_safety,tempo,knight_position,bishop_position,queen_position,piece_coordination,threats,rizz,total,position_id
4.0,2.0,3.0,-5.0,2.0,2.0,0.0,0.0,4.0,5.0,9.0,24.0,1e886dd9_6
0.2,0.3,0.8,-0.9,0.4,0.3,0.2,0.5,0.7,0.9,8.5,2.8,1e886dd9_7_rand1
0.0,0.2,0.3,0.5,0.1,0.4,0.3,0.0,0.6,0.3,7.0,0.2,2770c864_0
0.2,0.3,0.4,0.5,0.2,0.3,-0.1,0.3,0.3,0.4,7.5,1.7,2770c864_1_rand5
0.4,0.2,0.7,0.6,0.4,0.3,0.5,0.6,0.4,0.5,0.7,5.8,2770c864_2
0.3,-0.2,0.8,0.6,0.2,0.7,0.0,0.2,0.7,0.9,7.5,2.3,2770c864_3
3.0,1.0,2.0,-2.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,8.5,2770c864_4
1.8,0.3,1.2,0.8,0.6,0.7,0.6,1.0,0.9,1.1,8.0,9.3,2770c864_5
0.25,0.25,0.3,0.2,0.1,0.6,0.0,0.0,0.3,0.4,7.0,2.55,36702aba_0
0.2,0.3,0.6,0.4,0.2,0.2,0.4,0.5,0.5,0.7,7.5,1.7,36702aba_1
-0.2,0.2,0.3,0.4,0.2,0.7,0.0,0.6,0.5,0.6,7.0,0.7,36702aba_2
0.3,0.2,0.7,0.6,0.3,0.3,0.2,0.5,0.4,0.5,8.0,1.7,36702aba_3
0.75,0.25,0.6,0.3,0.2,0.4,0.5,0.8,0.7,0.5,0.7,3.45,36702aba_4
3.2,-1.8,0.9,-2.5,0.6,0.3,0.0,0.8,0.7,0.9,8.5,-1.5,36702aba_5
0.75,0.25,0.6,0.4,0.3,0.5,0.4,0.7,0.6,0.7,0.8,3.75,fa96f8d3_0
-0.25,-0.1,-0.3,-0.8,-0.2,0.7,0.0,0.0,0.4,0.6,7.5,-0.3,fa96f8d3_1
0.3,0.2,0.8,0.9,0.7,0.6,0.4,0.0,0.5,0.7,0.7,4.3,fa96f8d3_2_rand3
0.75,0.3,0.8,-0.9,0.6,0.7,0.2,0.0,0.5,0.9,0.8,0.8,fa96f8d3_3
3.0,2.5,4.0,-4.0,2.0,1.5,1.0,0.5,4.5,5.0,8.5,17.0,fa96f8d3_4
3.5,2.5,3.0,3.0,1.5,1.5,0.5,0.0,2.0,2.5,8.0,13.5,fa96f8d3_5
1.8,0.3,-1.2,-1.8,0.3,1.5,0.8,0.0,0.7,0.9,7.5,2.8,fa96f8d3_6_rand5
0.3,0.0,0.6,0.4,0.2,0.3,0.7,0.4,0.5,0.7,0.8,0.8,cc762844_0
0.25,0.0,0.3,0.2,0.2,0.4,0.5,0.0,0.3,0.3,7.0,2.75,cc762844_1
0.3,0.2,0.7,0.6,0.3,0.4,0.6,0.0,0.5,0.4,7.0,5.3,cc762844_2
0.3,0.3,0.8,-0.9,0.6,0.4,0.1,0.5,0.7,0.9,0.8,2.3,cc762844_3
0.1,-0.2,0.8,-0.9,0.2,0.2,-0.3,0.7,0.6,0.7,7.0,1.7,cc762844_4
3.5,1.5,2.5,-3.0,0.5,1.5,1.0,-2.0,2.0,3.0,9.0,9.5,cc762844_5_rand2
0.75,0.6,1.2,1.8,0.8,0.5,0.3,0.7,0.9,1.1,0.9,9.85,cc762844_6
0.2,0.2,0.3,-0.4,-0.2,0.1,0.2,0.5,0.3,0.4,7.0,0.3,f3c08e16_0
0.75,0.5,0.75,-0.6,0.25,0.4,0.3,0.5,0.6,0.5,7.5,1.25,f3c08e16_1
0.2,-0.1,0.7,0.8,0.2,0.3,0.2,0.5,0.6,0.7,7.0,0.9,f3c08e16_2
4.2,1.8,0.9,-1.9,0.7,0.6,0.8,1.1,0.8,1.0,8.0,8.3,f3c08e16_3_rand1
3.0,1.5,2.5,-3.0,1.0,1.0,0.5,1.0,2.0,3.0,1.5,19.5,f3c08e16_4
0.3,0.2,0.7,0.8,0.3,0.0,0.0,0.9,0.6,0.5,0.7,1.8,a3796aec_0
0.15,-0.1,0.7,0.8,0.2,0.2,0.6,0.0,0.4,0.6,8.0,0.75,b96e85d8_0
0.3,0.6,0.8,-0.7,0.5,0.7,-0.2,0.0,0.8,0.9,8.5,0.85,b96e85d8_2
0.3,0.6,0.8,-0.7,0.5,0.7,-0.2,0.0,0.8,0.9,8.5,0.85,b96e85d8_2
0.3,-0.1,0.3,-0.6,0.2,0.8,-0.1,0.0,-0.2,0.5,7.0,0.3,b96e85d8_3
1.2,0.8,0.9,-0.9,0.7,1.0,0.0,1.0,2.0,3.0,9.0,8.6,b96e85d8_4
0.2,0.2,0.7,0.2,0.2,0.3,0.6,0.0,0.4,0.3,7.0,1.7,06976e93_0
0.2,0.2,0.5,0.2,0.3,0.0,0.3,0.0,0.4,0.6,8.5,1.9,06976e93_1
0.2,0.1,0.4,0.2,0.2,0.3,0.4,0.5,0.5,0.3,7.0,5.2,06976e93_2_rand1
0.3,0.2,0.7,0.3,0.4,0.5,0.0,1.0,0.7,0.6,8.5,0.4,06976e93_3
0.25,0.0,0.7,0.5,0.3,0.3,0.6,0.8,0.7,0.6,7.0,0.4,06976e93_4
0.2,0.4,0.3,-0.6,0.2,0.0,0.2,-0.1,-0.5,-0.7,7.0,0.3,06976e93_5_rand1
0.25,-0.3,0.75,-0.8,0.5,0.0,0.6,0.5,0.4,0.9,0.7,2.85,06976e93_6
4.0,1.0,2.0,-2.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,12.0,06976e93_7
-1.75,-0.8,-1.5,-2.0,-0.5,0.0,0.0,1.25,-1.2,-1.75,6.5,-10.5,06976e93_8
5.0,0.25,2.5,3.0,1.5,0.0,0.0,3.0,2.0,3.0,1.5,16.75,06976e93_9_rand1
-6.0,-5.0,-7.0,-9.0,-6.0,-5.0,-5.0,-10.0,-8.0,-9.0,9.0,-85.0,06976e93_10
9.0,-3.0,5.0,-5.0,3.0,-1.0,-1.0,-1.0,4.0,6.0,9.0,25.0,06976e93_11
5.5,3.0,4.0,4.0,3.0,1.0,0.0,2.0,3.0,4.0,9.0,8.5,06976e93_12
0.2,0.3,0.5,0.0,0.2,0.4,0.6,0.3,0.4,0.3,0.7,4.7,3b048477_0
0.75,0.5,0.3,0.4,0.2,0.6,0.0,0.5,0.4,0.5,7.5,2.5,3b048477_1
0.75,-0.3,-0.5,-0.8,0.2,0.0,0.4,0.6,0.3,0.9,7.0,0.75,3b048477_2
2.75,0.3,1.8,1.2,0.8,0.8,0.6,1.0,0.9,1.5,0.9,7.25,3b048477_3_rand3
2.5,0.3,0.7,0.6,0.2,0.3,0.8,1.0,0.5,0.8,7.0,11.1,3b048477_4
1.5,1.2,1.8,-2.0,1.5,0.8,0.7,1.0,1.3,2.2,9.0,8.5,3b048477_5_rand4
2.2,1.8,1.6,1.2,0.7,0.6,1.1,1.8,1.4,1.9,7.0,8.6,3b048477_6
0.3,0.2,0.4,0.3,0.2,0.3,0.0,0.5,0.3,0.4,7.5,1.4,cc2439c9_0
0.2,0.3,0.4,-0.7,0.3,0.8,-0.2,0.9,0.8,0.9,7.0,0.8,cc2439c9_1
0.6,0.3,0.8,0.6,0.4,0.3,0.7,0.6,0.7,0.8,8.5,3.5,cc2439c9_2
0.4,-0.3,1.2,-1.8,0.8,0.6,0.4,0.3,0.7,1.0,0.9,4.1,cc2439c9_3
1.6,0.7,1.2,-1.8,0.5,0.8,0.6,0.7,0.9,1.1,8.0,5.3,cc2439c9_4_rand3
0.25,0.3,0.7,0.9,0.6,0.4,0.5,0.6,0.8,0.9,0.7,5.5,cc2439c9_5
0.75,-0.25,1.5,-2.0,1.0,0.75,-0.25,0.0,0.75,1.5,0.8,1.75,cc2439c9_6
0.3,0.2,0.4,0.7,0.2,0.6,0.4,0.0,0.3,0.5,7.5,17.5,cc2439c9_7_rand1
0.25,0.3,0.6,0.5,0.2,0.4,0.0,0.0,0.3,0.5,7.0,4.45,ae8b2672_0
1.8,0.3,0.8,0.9,0.4,0.3,0.7,0.8,0.7,0.9,8.0,4.2,ae8b2672_1
0.75,0.25,0.6,0.3,0.3,0.4,0.5,0.7,0.5,0.8,0.6,3.45,ae8b2672_2
0.25,0.3,0.2,-0.4,0.2,0.7,0.2,0.1,0.4,0.3,7.0,0.65,ae8b2672_3_rand1
0.75,-0.25,1.5,0.75,0.5,0.6,0.3,0.8,0.8,1.2,0.9,4.5,ae8b2672_4
0.25,0.3,0.6,0.0,0.2,0.5,0.4,0.0,0.4,0.3,0.7,2.05,0810a475_0
0.25,0.3,0.5,0.2,0.3,0.4,0.5,0.1,0.6,0.7,7.5,3.85,0810a475_1
0.0,0.2,0.3,0.4,0.2,0.1,0.0,0.0,0.3,0.2,0.5,2.2,a59babb6_0
0.25,0.3,0.7,0.3,0.3,0.3,0.7,0.0,0.4,0.5,8.0,2.45,a59babb6_1
-0.2,-0.1,0.4,0.2,0.2,0.3,0.5,0.0,0.3,0.4,7.5,0.3,a59babb6_2_rand3
-0.1,0.1,0.4,0.1,0.1,0.0,0.0,0.3,0.2,0.2,7.0,0.5,a59babb6_3
0.3,0.2,0.7,0.5,0.3,0.6,0.4,0.5,0.6,0.5,8.0,0.8,a59babb6_4_rand3
0.3,0.2,0.5,0.3,0.2,0.4,0.2,0.7,0.6,0.7,0.8,3.3,a59babb6_5
0.3,0.2,0.4,0.3,0.2,0.6,0.5,0.3,0.4,0.5,7.0,4.6,a59babb6_6
0.75,0.3,0.8,0.7,0.3,0.4,0.0,0.6,0.5,0.4,7.5,1.8,a59babb6_7
4.5,0.5,7.5,6.5,2.5,2.5,0.5,6.5,7.0,6.0,7.5,47.5,a59babb6_8
0.4,0.2,0.3,0.2,0.2,0.0,-0.1,0.1,0.2,0.4,0.6,1.3,a59babb6_9
3.0,0.2,0.8,0.7,0.3,0.5,0.4,1.0,0.6,0.9,0.7,9.7,a59babb6_10
0.2,0.3,0.7,-0.6,0.3,1.0,0.0,1.0,1.0,2.0,8.0,4.5,a59babb6_11
0.75,-0.25,1.5,1.25,0.75,0.8,0.4,0.9,1.0,1.75,1.2,8.5,a59babb6_12_rand3
0.4,0.6,0.8,0.7,0.6,0.7,0.4,0.8,0.7,0.9,0.8,0.95,a59babb6_13
0.4,0.3,0.8,0.7,0.6,0.6,0.3,0.7,0.7,0.9,8.0,5.8,a59babb6_14
-0.2,-0.1,-0.4,-0.6,-0.2,0.3,-0.2,0.4,-0.3,0.7,7.0,-0.3,a59babb6_15
1.5,0.2,0.8,0.7,0.3,0.6,0.0,0.7,0.5,0.9,0.8,4.4,32ddc2e8_0
-0.1,-0.4,-0.3,-0.6,0.2,0.7,-0.2,-0.1,-0.4,0.8,0.7,-0.1,32ddc2e8_1
1.0,0.75,1.25,1.5,0.5,0.25,0.0,0.5,0.8,1.0,0.9,8.85,32ddc2e8_2
0.2,0.7,0.6,-0.9,0.4,0.3,0.0,0.0,0.5,0.8,7.0,1.7,32ddc2e8_3
0.5,0.75,1.5,-2.0,1.0,0.5,0.5,0.0,1.0,1.5,0.8,3.5,32ddc2e8_4
1.0,0.7,0.9,0.95,0.6,1.0,0.5,0.5,0.8,0.8,8.0,3.8,32ddc2e8_5_rand5
1.5,1.0,1.5,-1.5,1.0,0.0,0.0,0.0,1.2,1.3,0.8,1.8,32ddc2e8_6
5.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,4.0,29.0,32ddc2e8_7_rand3
3.5,2.5,4.5,-4.5,1.5,0.0,2.0,0.0,4.0,5.0,8.5,25.5,32ddc2e8_8
0.7,0.8,0.6,-0.9,0.3,0.2,-0.1,0.0,0.5,0.8,0.7,0.6,32ddc2e8_9_rand5
2.0,1.0,-1.5,-2.5,0.5,0.0,0.0,0.0,1.0,1.5,8.0,4.5,32ddc2e8_10
2.0,1.0,2.0,-3.0,1.0,0.0,0.0,0.0,1.0,4.0,8.0,7.0,32ddc2e8_11
0.75,0.3,0.8,0.4,0.3,0.6,0.2,0.7,0.5,0.6,7.5,13.35,88613ac2_0
0.4,0.3,0.8,0.6,0.3,0.5,0.4,0.6,0.7,0.5,0.8,6.3,88613ac2_1_rand4
-3.5,0.3,0.8,0.9,0.5,0.2,0.7,0.8,0.9,0.7,9.0,4.0,88613ac2_2
2.7,0.3,1.0,-1.8,0.7,0.8,0.6,1.2,0.9,1.3,8.0,7.5,88613ac2_3_rand5
4.5,-0.8,0.9,-0.9,0.6,0.7,0.6,1.2,1.0,1.8,0.9,7.3,88613ac2_4
0.75,0.2,0.9,0.8,0.6,0.5,0.3,0.7,0.7,1.0,0.9,4.75,88613ac2_5_rand3
5.5,0.3,0.8,0.9,0.4,0.3,-0.1,0.7,0.6,0.7,9.0,8.5,88613ac2_6
1.5,0.7,0.9,-0.95,0.8,0.0,0.0,1.0,0.8,0.95,9.0,0.85,88613ac2_7_rand3
0.2,0.1,0.9,-0.9,0.6,0.7,0.6,0.2,0.8,0.8,8.0,4.8,88613ac2_8
3.5,2.0,3.0,-4.0,2.0,1.5,1.0,0.0,2.5,3.0,9.0,15.5,88613ac2_9
0.75,-0.25,0.8,0.6,0.7,0.4,0.3,0.3,0.7,0.9,0.8,0.95,88613ac2_10_rand3
0.3,0.5,0.9,-0.95,0.7,0.3,0.2,0.0,0.8,0.95,9.0,0.85,88613ac2_11
1.2,-1.8,-2.0,-3.0,-1.5,0.0,0.0,0.0,-1.5,-2.5,9.0,-12.0,88613ac2_12
3.5,2.5,3.0,-4.0,3.0,2.0,0.5,0.25,2.5,4.0,4.0,17.75,88613ac2_13
1.8,0.3,0.8,0.9,0.7,0.6,0.7,0.5,0.7,0.8,0.8,5.5,267fee1a_0
0.25,-0.25,0.75,0.1,0.25,0.6,0.4,0.2,0.5,0.6,8.5,0.95,d56219b0_0
0.25,0.3,0.4,0.2,0.2,0.0,0.0,0.0,0.3,0.3,7.5,0.15,d56219b0_1
0.3,0.2,0.7,0.3,0.3,0.6,0.4,0.5,0.6,0.5,0.8,0.8,d56219b0_2
1.25,-0.75,1.5,1.25,0.75,0.5,-0.25,1.0,0.75,1.75,8.0,7.5,d56219b0_3
0.3,0.0,0.2,0.8,-0.1,0.0,0.2,0.7,0.1,0.1,7.0,1.3,d56219b0_4_rand2
2.0,0.2,1.5,1.0,0.7,0.3,0.2,1.0,0.8,1.2,1.5,8.7,d56219b0_5
0.2,0.4,0.7,-0.9,0.3,0.3,0.5,0.6,0.8,0.9,0.7,0.85,d56219b0_6
-1.5,1.7,-1.8,-2.2,1.3,0.3,1.1,1.6,1.4,2.0,8.0,-1.8,d56219b0_7_rand5
0.3,0.1,0.7,0.3,0.3,0.4,0.0,0.0,0.4,0.5,7.0,3.9,03bb8bba_0
0.4,0.2,0.7,0.6,0.3,0.4,0.5,0.6,0.5,0.7,0.8,3.8,03bb8bba_1_rand5
2.8,0.3,0.8,1.2,0.5,0.6,0.7,1.5,1.0,1.8,0.9,8.8,03bb8bba_2
-0.2,0.0,-0.2,-0.7,-0.1,0.0,0.0,0.6,-0.3,0.8,7.0,-0.2,03bb8bba_3
2.5,0.3,0.8,-1.5,0.5,0.7,0.4,1.0,1.2,1.0,9.0,7.5,03bb8bba_4
5.25,0.25,1.5,1.0,0.25,0.0,1.0,0.0,0.75,1.25,8.5,16.25,03bb8bba_5
2.75,0.75,-1.25,-2.0,0.5,0.0,1.0,0.0,1.5,1.75,8.0,6.75,03bb8bba_6_rand3
0.25,0.3,0.7,0.6,0.3,0.4,0.2,0.0,0.8,0.9,0.85,0.75,47a8d0fb_0
-0.1,-0.1,0.3,0.2,0.2,0.0,0.0,0.0,0.2,0.4,7.0,0.7,47a8d0fb_1_rand3
1.0,-0.25,0.75,0.25,0.25,0.25,-0.1,0.75,0.5,0.3,7.0,2.4,47a8d0fb_2
0.25,0.3,0.4,0.2,0.2,0.3,0.2,0.0,0.3,0.4,7.5,1.75,47a8d0fb_3
-0.1,0.3,0.4,0.7,0.3,0.8,-0.2,0.0,0.6,0.7,7.0,0.5,47a8d0fb_4
0.2,0.3,0.2,0.4,0.1,0.7,0.3,0.0,0.3,0.3,7.0,1.9,47a8d0fb_5
0.3,0.2,0.7,0.8,0.3,0.0,0.6,0.0,0.4,0.6,7.0,0.8,47a8d0fb_6
0.3,0.2,0.5,0.3,0.2,0.6,0.0,0.0,0.4,0.5,0.7,2.3,47a8d0fb_7
0.3,0.2,0.7,0.6,0.3,0.4,0.3,0.0,0.5,0.4,0.7,3.8,47a8d0fb_8
0.4,-0.3,0.8,0.9,0.3,0.6,0.7,0.0,0.5,0.7,0.7,1.7,47a8d0fb_9
0.2,0.3,0.8,-0.9,0.6,0.7,0.5,0.0,0.7,0.8,8.0,5.6,47a8d0fb_10_rand5
0.2,0.0,0.3,0.2,0.1,0.0,0.0,0.2,0.3,0.2,0.7,1.4,77be16cd_0
0.2,-0.1,0.3,0.2,0.2,0.0,-0.2,0.0,0.4,0.3,7.0,0.7,77be16cd_1
-0.2,0.5,-0.3,-0.6,0.2,0.3,0.0,0.0,0.3,0.5,7.0,-0.2,77be16cd_2
0.2,0.3,0.8,-0.2,0.2,0.6,0.4,0.7,0.6,0.7,7.0,0.9,77be16cd_3
0.2,0.3,0.8,-0.4,0.2,0.0,0.5,0.7,0.6,0.7,7.0,1.7,77be16cd_4
0.4,0.3,0.9,-0.8,0.6,0.7,0.3,0.9,0.8,0.9,8.5,3.8,77be16cd_5
0.75,0.5,0.8,0.9,0.6,0.3,0.4,0.5,0.7,0.8,7.0,3.5,77be16cd_6
0.3,0.2,0.8,0.7,0.3,0.2,0.0,0.6,0.5,0.7,8.5,1.4,77be16cd_7
1.7,0.4,0.8,0.7,0.5,0.3,0.6,1.0,0.9,0.9,0.9,6.3,77be16cd_8_rand1
-0.1,0.3,0.4,0.5,0.3,0.6,0.2,0.0,0.5,0.7,7.0,4.3,77be16cd_9
-0.1,0.2,-0.3,-0.4,0.1,0.8,-0.2,0.0,0.6,0.5,7.0,0.2,77be16cd_10
0.2,-0.1,-0.7,-0.9,0.2,1.0,0.0,0.0,0.5,0.8,7.0,-0.3,77be16cd_11
0.5,0.3,1.5,-2.0,1.0,0.4,0.0,0.5,0.8,1.5,0.9,5.7,77be16cd_12
0.3,0.2,0.4,0.2,0.3,0.4,0.3,0.0,0.3,0.5,0.8,4.3,8f040f63_0
-0.2,-0.1,-0.3,-0.6,0.1,0.0,0.5,0.0,0.2,0.4,7.0,-0.2,8f040f63_1
0.2,-0.3,0.7,0.8,0.6,0.9,0.5,0.4,0.6,0.9,0.8,6.7,8f040f63_2
0.2,0.3,0.4,0.2,0.2,0.5,0.4,0.0,0.3,0.5,7.0,1.9,45c6ba2b_0
0.0,0.2,0.6,0.7,0.3,0.4,0.6,0.0,0.5,0.4,6.5,0.0,45c6ba2b_1_rand3
0.1,0.2,-0.1,0.3,-0.1,0.4,-0.2,0.3,0.2,0.3,7.5,0.5,45c6ba2b_2
0.25,0.3,0.8,-0.7,0.3,0.2,0.2,0.9,0.7,0.8,7.0,0.8,45c6ba2b_3
0.75,0.3,0.8,0.9,0.7,0.6,0.0,0.7,0.8,0.9,0.8,4.8,45c6ba2b_4
2.5,1.5,0.5,-1.5,-0.25,0.75,-0.25,1.25,0.75,1.0,7.0,3.5,45c6ba2b_5
0.3,0.0,0.7,-0.5,0.3,0.6,0.4,0.7,0.5,0.8,0.7,0.7,0d06dd8e_0
0.4,-0.2,0.7,-0.8,0.3,0.4,0.3,0.6,0.5,0.6,7.5,1.2,0d06dd8e_1
0.75,-0.25,0.5,0.75,0.25,0.5,0.6,0.75,0.4,0.6,7.0,4.85,0d06dd8e_2
0.9,0.6,0.9,-0.7,0.6,0.75,1.25,0.75,0.8,1.1,8.5,4.5,0d06dd8e_3
0.3,0.2,0.4,0.6,0.2,0.4,0.3,0.0,0.3,0.5,7.0,4.2,1d7e9c23_0
0.75,0.75,1.5,1.0,1.0,1.0,1.0,2.0,2.5,3.0,9.0,8.75,1d7e9c23_1
6.5,0.3,1.5,-2.0,1.0,0.7,0.8,1.0,1.2,1.8,0.9,16.9,1d7e9c23_2_rand4
0.7,0.6,1.2,-2.0,0.8,0.4,0.7,0.5,0.9,1.3,0.9,7.8,1d7e9c23_3
1.5,0.7,1.2,-1.8,0.8,0.5,0.8,1.0,1.1,1.5,9.0,8.6,1d7e9c23_4
3.0,-2.0,9.5,-9.0,4.0,8.0,1.0,9.0,9.8,10.0,9.0,57.3,1d7e9c23_5
0.4,0.2,0.6,0.3,0.2,0.0,0.5,0.6,0.4,0.5,7.0,1.3,2c333849_0
0.3,-0.2,0.5,0.3,0.2,0.0,0.3,0.7,0.4,0.6,7.0,0.8,2c333849_1
1.5,0.7,0.9,-0.6,0.8,0.6,0.9,0.7,0.8,0.9,8.5,0.9,2c333849_2_rand5
1.8,0.7,1.2,1.8,0.8,0.6,0.8,1.2,1.0,2.0,8.5,19.7,2c333849_3
1.25,-0.25,1.75,-2.0,0.75,0.5,0.33,0.83,1.0,1.5,0.8,6.33,2c333849_4
1.3,0.8,0.9,-0.9,0.7,0.7,0.6,0.9,0.8,0.9,0.9,0.85,2c333849_5
0.5,0.3,0.8,0.7,0.6,0.4,0.5,0.9,0.9,0.8,8.0,0.85,5f7cf543_0
1.0,0.3,0.8,0.7,0.6,0.4,0.5,1.2,0.7,0.9,0.9,8.8,5f7cf543_1
0.75,0.0,0.6,-0.4,0.3,0.4,0.2,0.3,0.5,0.7,0.8,0.9,5f7cf543_2_rand3
3.5,2.0,8.0,-9.0,1.5,7.0,0.0,0.0,8.5,9.5,8.5,37.0,5f7cf543_3
0.25,0.25,0.75,0.25,0.25,0.25,0.35,0.5,0.4,0.5,7.0,5.15,4bca2b47_0
0.3,0.2,0.7,0.4,0.3,0.4,0.0,0.3,0.6,0.5,8.5,2.8,4bca2b47_1
0.25,0.25,0.75,-0.25,0.25,0.5,-0.1,0.75,0.6,0.8,7.0,4.75,4bca2b47_2_rand1
0.5,0.2,0.8,0.7,0.3,0.3,0.0,0.6,0.5,0.7,0.9,0.85,4bca2b47_3
0.3,0.2,0.6,0.4,0.3,0.7,0.4,0.6,0.5,0.7,7.5,0.8,4bca2b47_4
0.3,0.3,0.8,0.6,0.3,0.5,0.0,0.7,0.4,0.7,0.7,13.3,4bca2b47_5
0.4,0.7,0.8,0.6,0.4,0.3,0.5,0.7,0.6,0.9,0.8,5.4,4bca2b47_6
0.5,0.7,0.9,-0.8,0.6,0.8,0.3,0.0,0.8,0.9,8.5,5.7,4bca2b47_7
0.25,0.25,0.4,-0.7,0.2,1.0,0.0,0.0,0.5,0.8,7.0,0.4,4bca2b47_8_rand1
0.2,0.3,0.2,-0.7,-0.3,0.6,0.2,0.0,0.4,0.8,0.7,-0.3,4bca2b47_9
1.0,0.2,0.8,-0.9,0.5,0.7,0.0,0.0,0.6,-0.8,9.0,2.3,4bca2b47_10
0.25,0.25,0.75,0.25,0.25,0.5,0.4,0.0,0.6,0.5,0.75,2.45,9fd9b245_0
0.2,-0.1,0.8,0.9,0.2,0.2,0.1,0.6,0.4,0.7,8.0,0.9,9fd9b245_1
0.3,-0.4,0.6,-0.7,0.2,0.8,-0.2,0.7,0.5,0.8,7.0,0.8,71c087fc_0
1.4,0.7,0.9,0.8,0.6,0.5,0.7,0.9,0.8,0.9,0.9,0.85,71c087fc_1
0.25,0.3,0.4,0.2,0.2,0.3,0.4,0.0,0.3,0.3,7.5,1.5,afbaed5d_0
0.25,-0.25,0.75,-0.33,0.25,0.0,0.8,0.0,0.5,0.4,7.0,3.75,afbaed5d_1
0.3,0.3,0.6,0.5,0.3,0.4,0.5,0.6,0.7,0.4,0.8,4.3,afbaed5d_2_rand1
2.0,0.2,0.6,-0.3,0.3,0.3,0.2,0.3,0.4,0.7,7.0,0.0,afbaed5d_3
-4.0,2.0,-3.0,-4.0,1.0,1.0,2.0,3.0,3.0,3.0,8.0,18.0,afbaed5d_4
1.8,0.3,0.8,-0.9,0.6,0.2,0.0,1.5,0.9,0.7,0.9,1.3,afbaed5d_5
5.0,0.2,0.8,0.9,0.3,0.3,0.2,0.7,0.5,0.7,9.0,6.5,afbaed5d_6
0.2,0.0,0.7,0.9,-0.2,0.0,0.5,0.3,0.6,0.8,8.0,0.7,afbaed5d_7_rand4
5.5,0.5,3.0,-4.0,2.0,0.2,0.8,3.0,3.5,4.5,9.0,23.0,afbaed5d_8
0.2,0.3,0.6,0.0,0.2,0.3,0.4,0.5,0.4,0.3,7.5,3.8,5ccccabc_0
1.4,0.4,0.9,-0.7,0.5,0.4,0.5,0.9,0.8,0.9,0.9,0.8,5ccccabc_1
0.2,-0.1,0.8,-0.7,0.2,0.2,-0.5,0.4,0.6,0.9,8.0,0.7,5ccccabc_2_rand3
0.75,0.5,0.8,-0.9,0.6,0.7,0.0,0.6,0.7,0.8,8.0,2.5,5ccccabc_3
0.75,-0.25,1.5,-2.0,1.25,0.75,0.3,0.5,0.8,2.0,8.0,4.5,5ccccabc_4_rand4
2.75,0.75,1.5,-2.0,0.75,0.5,0.75,1.25,1.0,1.5,0.8,9.25,5ccccabc_5
,,,,,,,,,,,,5ccccabc_6
0.7,0.6,0.8,-0.9,0.4,0.4,0.0,0.5,0.7,0.6,8.0,3.4,5ccccabc_7_rand5
-0.1,0.0,-0.8,-0.9,0.2,0.7,0.1,0.9,0.6,0.8,7.0,-0.2,5ccccabc_8
-0.2,0.0,0.4,-0.8,0.3,0.6,0.0,0.9,0.7,0.8,7.0,0.3,5ccccabc_9
0.75,0.3,0.8,-0.6,0.5,0.3,0.4,0.9,0.7,0.9,8.0,6.85,5ccccabc_10_rand3
0.25,0.3,0.6,0.2,0.3,0.5,0.4,0.1,0.5,0.4,8.5,1.95,ab881c84_0
-0.1,0.2,-0.3,0.2,0.1,0.5,0.0,0.0,0.3,0.4,7.5,8.8,ab881c84_1
0.25,0.3,0.7,0.2,0.3,0.8,0.2,0.0,0.5,0.6,0.7,2.8,ab881c84_2
0.3,-0.1,0.7,0.8,0.2,0.6,0.4,0.3,0.5,0.9,0.7,3.7,ab881c84_3
0.3,0.1,0.6,0.3,0.3,0.0,0.4,0.1,0.3,0.5,7.0,0.8,ab881c84_4_rand1
2.3,0.8,1.5,2.0,1.0,0.7,0.2,1.5,1.2,1.8,9.0,9.5,40254af6_0
0.2,0.2,0.2,0.1,-0.1,0.4,0.0,0.0,0.2,0.3,7.0,1.0,40254af6_1
0.2,0.4,0.7,0.8,0.3,0.6,0.8,0.0,0.5,0.7,0.9,0.85,40254af6_2_rand5
3.2,-0.2,1.5,1.0,0.75,0.4,0.0,0.0,0.6,1.25,8.0,7.5,40254af6_3
0.25,0.3,-0.2,-0.4,0.1,0.5,0.0,0.2,0.4,0.3,7.5,6.85,03d10837_0
0.3,0.2,0.6,0.0,0.3,0.4,-0.2,0.5,0.4,0.5,7.0,1.8,03d10837_1
0.2,-0.2,0.4,0.5,0.2,0.3,-0.1,0.4,0.3,0.6,0.7,1.8,03d10837_2_rand5
0.2,0.3,0.5,-0.7,0.2,0.4,0.0,0.0,0.4,0.6,7.0,3.7,03d10837_3
4.0,2.0,5.0,-5.0,3.0,0.0,2.0,0.0,5.0,5.0,9.0,20.0,03d10837_4
0.25,0.25,0.3,0.0,0.2,0.3,0.4,0.0,0.25,0.4,8.0,1.85,b7cff9ed_0
0.3,0.2,0.6,0.5,0.2,0.4,-0.2,0.0,0.7,0.5,7.5,3.4,d4590eec_0
0.75,0.25,0.8,-0.7,0.2,0.3,0.0,0.6,0.5,0.4,8.0,3.75,d4590eec_1
0.75,0.75,1.25,-1.8,0.75,0.6,0.4,0.3,0.8,1.1,8.5,3.75,d4590eec_2
0.2,0.7,0.9,-0.8,0.6,0.3,0.0,0.4,0.7,1.0,0.8,3.7,d4590eec_3
